Review,Rating
feku app he isko koi download na Karen paise ka scam karta hai direct account se paise cut Ho jaate Hain ise koi download na Karen,-1
nice,1
mast,1
Very bad,-1
Kuku fm not work 2 days,-1
good,1
Enjoy,1
nice,1
Good,0
time wast.i give zero star,-1
Good,1
good app,1
I love this app,1
nice story,1
Nice platform,1
Very bed aap,-1
Very good,1
Nice,1
Very good app,1
good experience,1
Good,1
Awesome,1
nice storys,1
Nise,1
Good one,1
This app is not support to hear and more it can't open when I try simultaneously . This app is totally waste,-1
Kukku fm chor campney hai mera 1600 rupya mobail se uda liya koi bhi es frood company ko downlod mat karna kuku fm chor compney hai aaj tak mera Payment refund nahi kiya koi bhi galti se bhi es aap ko download mat karna varna aap ke bhi payment uda lagi ye chor compney,-1
it's very nice plateform for increasing knowledge,1
Super,1
since last 2 updates downloaded content offline playback is not possible. if this issue is not fixed I will uninstall this app from the hardest corner of my brain.,-1
Good,1
Fraud company promise 1st month with 2rs and charge 300 rs. An example of true fraud. Learn to do business ethically. Please refund my money and remove subscribtion otherwise I will go to consumer cort.,-1
Nice,1
Bahut manmohak hai ye kahaniyan,1
nice pic,1
Excellent....,1
Nice,1
This app was a very best and usfull for us the liten and very important for all listion thank you,1
Good,1
It's a very very good application for stories you can listen ku ku fm stories many stories are have in kuku fm so you go and download the app,1
Ku ku fm is dangerous. Automatically debited in my account for 399 rupees per month . It's my without permission,-1
Nice,1
Good,1
Does this app have an Equalizer,1
exellent,1
good,1
beechi biography audio,1
It was nice to listen... Interesting.. Urge to next episode.. You can feel the stories in your own imagination,1
Worst app. My money got deducted but they don't made subscription froud app. Don't download app and save your money.,-1
Nice,1
Please give me 200 coins,1
thanku app,1
the intrested story,1
bakwas app km se km user ko btana chahiye ki auto payment ka system h free bolkar unk every month pese katna it's not god pr refund bi ni krte h,-1
Goog,1
Nice app,1
Nice stories but some stories have many more numbers of episodes need to be shortened. Most of the stories are well and good. But some are promoting casteism like Love Sex and Cynide. So this need not to be done,1
I love kuku fm,1
Mast,1
good,0
Nice app,1
Worst Kuku Fm frod,-1
This is a worst app I ever seen before. Firstly it ask free trial then we hve to pay 2 at the same time it will refund but after a few days if u nt use this application also 299 will automatically deducted from your account. If you want to cancel the auto pay means again it will deduct 299rs.. I drop a mail to the support time regarding this but no response from them. I lost my money.. Don't go through this application this is the worst application..,-1
nice,-1
super,-1
Thank you so much kuku FM,1
good,1
nice,1
good,1
Guy's Don't download this app ye app bilkur bekar hai without Membership bekar hai agar aap ambani ke olad ho tabhi download karna wana download karke delete karna padega faltu ka mn ka kharch,-1
Nice stories avilable in this platform,1
nice,1
Bad Customer care service and worst Reply From Company These Too Bad. Worst and worst I Have ever Seen,-1
Great,1
"App is not working from last 3 days? When I click to open, it popsup for 1-2 seconds and then closes on its own.",1
Very interesting platform,1
"Cheap publicity. Every time kamasutra ads only in every app. You have other good content, show case them.",-1
good,1
Good audiobook i like singing a story but not free episodes provide,1
Best app in my life,1
so cool l,1
Very interesting,1
very nice,1
Please don't download this app.first they will charge 2 rs. After a week they are charging 299 rs. They will not inform you.they will deduct direct your bank which no you will give.just think 299 rs for idiot audio. Even I never listen any story from this app.,-1
"iam not satisfied this app my account 299,unbeknownst to me they took it",-1
Jay shree Ram ji Jay shree Hanuman ji,1
good,1
best but I can't see the subscription cancellation Option,1
mast,1
this app is to worst i don't want to describe Abt this app have auto pay money transition is there it's to worst don't download this u dk wts going on unfortunately ur money is debited from ur account,-1
Cool,1
There is no books available of Osho Rajnish....,-1
Thik thak hi hai,1
Good,1
Best experience,1
Bhut hi bakwas application h ek bar agar tum ne UPI connect krdiya to harbar auto debit m Paisa kat ta h,-1
gud,1
mind-blowing,1
Very best app,1
Nice,0
Excellent,1
Good stories in this app,1
Better than pocket FM,1
bahut ghatiya app h koi bhi download mat karna aapke account se apne aap pese kat jate h,-1
Good app. all topics covered. but some stories are not complete.,1
Number no.1 aap,1
Membership lene ka koi fyada nahi hai aadhi se jyada story ke liye coin buy karne ke liye bolta hai kuku fm... Please dont download and buy membership....,-1
super,1
Good,0
very bad app for auto payment so I need a refund request sir,-1
Don't trust amount cutting to much,-1
good,1
Most interesting platform for listing Various story.........,1
good,-1
Bad,-1
apne aap Aisa kyon kat rahe ho aap,-1
my money is not refund this app very poor facility and this app is not interested my money one month pending not refund this app,-1
"Good app, stories are good",1
Good,1
YOUR CORRECT NAME SHOULD BE - EX FM,-1
in advertising you said bhagvat gita is free...but it's not,-1
Awesome,1
Very bad experience,-1
Super,1
"Poor, you're Account automatically money Transfer pls safety you account",-1
Froad app,-1
Nice video,1
good,1
Very vad aap apna aap mera 600 rupees cut kar leya mujhe ritune Karo mera pasa,-1
Very nice app,1
ayan,1
nice,1
good,1
Nice app for book lovers,1
faltu only subscribe tions to be required in all,-1
Nice,1
nice stories,1
mast entertainment app,1
bad app,-1
so bad waste of money,-1
Good,1
this app is not opening,-1
Nice,1
super,1
Story are good,1
Nice,1
Nice app,1
good,1
Worst application ever seen..,-1
Good,1
Awesome stories I loved it,1
asking subscription at starting,-1
Excellent and exceptional,1
I accidentally subscribed. They won't let me unsubscribe. And talk to a representative via chat. They keep telling me to do the same thing over and over again but it will not process.,-1
Best app for audio streaming,1
"most of the famous books are not available here like the intelligent invester, think like a monk, the magic of thinking big etc.",-1
Nice,1
Very nice site,1
super,1
very nice,1
Best,1
Nice,1
bahut kharab service,-1
Good,1
not open with out payment,-1
lots of problems,-1
very good story s,1
Nice app for spirituals,1
not so good,-1
fake hai yah 7day Trail ke paise leta hai yah app koi free trail nahi deta hai,-1
that's good,1
good aap,1
Mudra Loan Information is not their in this by guru app also not their why waste of my time,-1
Super,1
Best app,1
Nice,1
Charged even after canceling autopay. Don't download this app. If you do you don't have anybody to blame but yourself. Upi scams,-1
Mast,1
good,1
Very good,1
good,1
bahot jyada hi bekar app hai,-1
Kuku fm best audibook,1
Remove coin system I'm a premium member of KUKU FM ....if you don't remove it then I'll go too the court and filed a complaint against KUKU FM.,-1
good,1
not interested like this aap,-1
Gjb app h,1
good,1
rupees kaat leta hai,-1
Story is very realistic and RJ is supurb,1
Good,1
Dinesh Kumara,1
Nice,1
best fuel for our knowledge improvement,1
good,1
Very nice,1
Before it was working properly bt when i play my shows its showing technical issue ... Its 3 days now same problem,-1
Super,1
Ajay rajbhar ji ko,1
not good,-1
Very good story,1
Best hai Bahut hi achha Hain,1
I am not using u r app but u are debit my money what is this I don't like u are playlists also,-1
thanks you,1
is app oo koy bhi Download mat karna chor aap hai sure 1 rupya mangata he fir khud hi kat leta he acount se pese chor aap he ye,-1
Kuku fm it's super,1
very good book l like that,1
woow,1
best' hai,1
very hi charge,-1
Good,1
nice,1
Shame on you kuku FM your ads is so embarassing on social media,-1
good web series,1
awesome,1
very good,1
This is worsted experience episode can't play what is worst app ever.,-1
"Hello Kuku FM Team, I hope youre doing well. Im a regular listener of your platform and truly enjoy the stories you provide. Theyve become a part of my daily routine and a source of relaxation and learning. Recently, I noticed that all the stories I used to listen to are now locked. I understand that premium content supports the creators and platform, but I kindly request you to consider unlocking at least a few stories or giving access to some content for regular listeners like me. Anchal",1
Good,1
good,1
Nice podcast platform,1
good,1
Very nice,1
"Waste application, lots of spam and ads, money waste application, not good content compare to other Platforms",-1
Don't download this app telling false story only ...they don't know anything ...because I listen the store of Swamy koragajja it's all false story because I am from tulunadu ..,-1
Bad,-1
good,1
apni mere paise Kat Le,-1
nice,1
Nice app but coin costly and no free reward option,0
fantastic app,1
nice,1
Very osm,1
nice,1
Good,-1
7 day free trial is not free it us 499 plan,-1
wost experience going auto pay money waste,-1
Worse app,-1
nice,1
good Happy,1
very nice,1
Y ar you kat in my acount many,-1
good,1
Best app,1
It's froude you can't install this app,-1
nice,1
good,1
bad,-1
nice,1
My mind bluster and booster also,1
Very nice,1
Nice application,1
good,1
", Good Luck,,",1
Nice,1
Very Nice App,1
Just woow,1
Very nice app,1
very good application,0
Good,1
it's very useful. thank you.,1
"Only paid story are available,so I can't think its perfect for free time",-1
